"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-2",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output nbt_cidd_2.csv",,,,"Date:","26 Sep 2019 07:24:50 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 09:43:16,0.500,0.0,99.500,0.0,0.0,0.0,711249920.0,24956928.0,1160552448.0,2246565888.0,0.0,0.0,319.0,1369.0,0.0,0.0,java / 0:4096
26-09 09:43:17,0.500,0.0,99.500,0.0,0.0,0.0,711245824.0,24956928.0,1160556544.0,2246565888.0,0.0,0.0,350.0,1461.0,0.0,0.0,java / 0:4096
26-09 09:43:18,0.0,0.500,99.500,0.0,0.0,0.0,711213056.0,24956928.0,1160556544.0,2246598656.0,0.0,110592.0,175.0,813.0,0.0,20.0,java / 0:4096
26-09 09:43:19,0.0,0.503,98.492,1.005,0.0,0.0,711204864.0,24965120.0,1160556544.0,2246598656.0,0.0,24576.0,241.0,931.0,0.0,2.0,java / 0:4096
26-09 09:43:20,0.503,0.0,99.497,0.0,0.0,0.0,711204864.0,24965120.0,1160556544.0,2246598656.0,0.0,0.0,284.0,1375.0,0.0,0.0,java / 0:4096
26-09 09:43:21,0.0,0.498,99.502,0.0,0.0,0.0,711172096.0,24965120.0,1160556544.0,2246631424.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:22,0.503,0.0,99.497,0.0,0.0,0.0,711172096.0,24965120.0,1160556544.0,2246631424.0,0.0,0.0,175.0,813.0,0.0,0.0,java / 0:4096
26-09 09:43:23,0.0,0.500,99.500,0.0,0.0,0.0,711172096.0,24965120.0,1160556544.0,2246631424.0,0.0,0.0,284.0,1359.0,0.0,0.0,java / 0:4096
26-09 09:43:24,0.0,0.498,98.507,0.995,0.0,0.0,711131136.0,24973312.0,1160556544.0,2246664192.0,0.0,12288.0,241.0,915.0,0.0,2.0,java / 0:4096
26-09 09:43:25,0.500,0.0,99.500,0.0,0.0,0.0,711131136.0,24973312.0,1160556544.0,2246664192.0,0.0,0.0,175.0,829.0,0.0,0.0,java / 0:4096
26-09 09:43:26,0.503,0.0,99.497,0.0,0.0,0.0,711131136.0,24973312.0,1160556544.0,2246664192.0,0.0,0.0,284.0,1425.0,0.0,0.0,java / 0:4096
26-09 09:43:27,0.0,0.0,100.0,0.0,0.0,0.0,711098368.0,24973312.0,1160556544.0,2246696960.0,0.0,0.0,571.0,2063.0,0.0,0.0,java / 0:4096
26-09 09:43:28,0.498,0.498,99.005,0.0,0.0,0.0,711065600.0,24973312.0,1160556544.0,2246729728.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:29,0.503,0.0,98.492,1.005,0.0,0.0,711057408.0,24981504.0,1160556544.0,2246729728.0,0.0,12288.0,350.0,1461.0,0.0,2.0,java / 0:4096
26-09 09:43:30,0.0,0.500,99.500,0.0,0.0,0.0,711319552.0,24981504.0,1160556544.0,2246467584.0,0.0,0.0,241.0,931.0,0.0,0.0,java / 0:4096
26-09 09:43:31,0.500,0.0,99.500,0.0,0.0,0.0,711319552.0,24981504.0,1160556544.0,2246467584.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:32,0.500,0.0,99.500,0.0,0.0,0.0,711319552.0,24981504.0,1160556544.0,2246467584.0,0.0,0.0,350.0,1461.0,0.0,0.0,java / 0:4096
26-09 09:43:33,0.0,0.500,99.500,0.0,0.0,0.0,711286784.0,24981504.0,1160556544.0,2246500352.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:34,0.0,0.500,99.0,0.500,0.0,0.0,711278592.0,24989696.0,1160556544.0,2246500352.0,0.0,12288.0,241.0,915.0,0.0,2.0,java / 0:4096
26-09 09:43:35,0.498,0.498,99.005,0.0,0.0,0.0,711245824.0,24989696.0,1160556544.0,2246533120.0,0.0,0.0,350.0,1477.0,0.0,0.0,java / 0:4096
26-09 09:43:36,0.498,0.498,99.005,0.0,0.0,0.0,711245824.0,24989696.0,1160556544.0,2246533120.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:37,0.0,0.0,100.0,0.0,0.0,0.0,711245824.0,24989696.0,1160556544.0,2246533120.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:38,0.0,0.503,99.497,0.0,0.0,0.0,711213056.0,24989696.0,1160556544.0,2246565888.0,0.0,28672.0,350.0,1461.0,0.0,4.0,java / 0:16384
26-09 09:43:39,0.0,0.500,98.500,1.0,0.0,0.0,711204864.0,24997888.0,1160556544.0,2246565888.0,0.0,20480.0,241.0,947.0,0.0,2.0,java / 0:4096
26-09 09:43:40,0.0,0.500,99.500,0.0,0.0,0.0,711172096.0,24997888.0,1160556544.0,2246598656.0,0.0,0.0,319.0,1433.0,0.0,0.0,java / 0:4096
26-09 09:43:41,0.498,0.498,99.005,0.0,0.0,0.0,711172096.0,24997888.0,1160556544.0,2246598656.0,0.0,0.0,350.0,1461.0,0.0,0.0,java / 0:4096
26-09 09:43:42,0.500,0.0,99.500,0.0,0.0,0.0,711139328.0,24997888.0,1160556544.0,2246631424.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:43,0.0,0.0,100.0,0.0,0.0,0.0,711139328.0,24997888.0,1160556544.0,2246631424.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:44,0.500,0.0,99.0,0.500,0.0,0.0,711131136.0,25006080.0,1160556544.0,2246631424.0,0.0,16384.0,350.0,1461.0,0.0,2.0,java / 0:4096
26-09 09:43:45,0.503,0.0,99.497,0.0,0.0,0.0,711098368.0,25006080.0,1160556544.0,2246664192.0,0.0,0.0,241.0,931.0,0.0,0.0,java / 0:4096
26-09 09:43:46,0.0,0.500,99.500,0.0,0.0,0.0,711098368.0,25006080.0,1160556544.0,2246664192.0,0.0,0.0,343.0,981.0,0.0,0.0,java / 0:4096
26-09 09:43:47,1.0,0.0,99.0,0.0,0.0,0.0,711061504.0,25006080.0,1160560640.0,2246696960.0,0.0,0.0,350.0,1461.0,0.0,0.0,java / 0:4096
26-09 09:43:48,0.0,0.0,100.0,0.0,0.0,0.0,711061504.0,25006080.0,1160560640.0,2246696960.0,0.0,0.0,241.0,939.0,0.0,0.0,java / 0:4096
26-09 09:43:49,0.495,0.495,98.020,0.990,0.0,0.0,711020544.0,25014272.0,1160560640.0,2246729728.0,0.0,16384.0,241.0,915.0,0.0,2.0,java / 0:4096
26-09 09:43:50,0.503,0.0,99.497,0.0,0.0,0.0,711020544.0,25014272.0,1160560640.0,2246729728.0,0.0,0.0,392.0,1519.0,0.0,0.0,java / 0:4096
26-09 09:43:51,0.0,0.0,100.0,0.0,0.0,0.0,710987776.0,25014272.0,1160560640.0,2246762496.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:52,0.995,0.0,99.005,0.0,0.0,0.0,710987776.0,25014272.0,1160560640.0,2246762496.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:53,0.0,0.503,99.497,0.0,0.0,0.0,710987776.0,25014272.0,1160560640.0,2246762496.0,0.0,16384.0,350.0,1461.0,0.0,3.0,java / 0:4096
26-09 09:43:54,0.498,0.0,98.507,0.995,0.0,0.0,710946816.0,25022464.0,1160560640.0,2246795264.0,0.0,24576.0,241.0,931.0,0.0,2.0,java / 0:4096
26-09 09:43:55,0.500,0.500,99.0,0.0,0.0,0.0,710946816.0,25022464.0,1160560640.0,2246795264.0,0.0,0.0,241.0,931.0,0.0,0.0,java / 0:4096
26-09 09:43:56,0.0,0.0,100.0,0.0,0.0,0.0,710914048.0,25022464.0,1160560640.0,2246828032.0,0.0,0.0,350.0,1461.0,0.0,0.0,java / 0:4096
26-09 09:43:57,0.0,0.500,99.500,0.0,0.0,0.0,710914048.0,25022464.0,1160560640.0,2246828032.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:58,0.500,0.0,99.500,0.0,0.0,0.0,710881280.0,25022464.0,1160560640.0,2246860800.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:43:59,0.500,0.500,98.500,0.500,0.0,0.0,710873088.0,25030656.0,1160560640.0,2246860800.0,0.0,12288.0,350.0,1461.0,0.0,2.0,java / 0:4096
26-09 09:44:00,0.0,0.0,100.0,0.0,0.0,0.0,710873088.0,25030656.0,1160560640.0,2246860800.0,0.0,0.0,241.0,931.0,0.0,0.0,java / 0:4096
26-09 09:44:01,0.0,0.503,99.497,0.0,0.0,0.0,710840320.0,25030656.0,1160560640.0,2246893568.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:44:02,0.500,0.0,99.500,0.0,0.0,0.0,710840320.0,25030656.0,1160560640.0,2246893568.0,0.0,0.0,350.0,1461.0,0.0,0.0,java / 0:4096
26-09 09:44:03,0.0,0.500,99.500,0.0,0.0,0.0,710807552.0,25030656.0,1160560640.0,2246926336.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:44:04,0.503,0.0,98.995,0.503,0.0,0.0,710799360.0,25038848.0,1160560640.0,2246926336.0,0.0,12288.0,241.0,915.0,0.0,2.0,java / 0:4096
26-09 09:44:05,0.503,0.0,99.497,0.0,0.0,0.0,710766592.0,25038848.0,1160560640.0,2246959104.0,0.0,0.0,428.0,1947.0,0.0,0.0,java / 0:4096
26-09 09:44:06,0.500,0.0,99.500,0.0,0.0,0.0,710766592.0,25038848.0,1160560640.0,2246959104.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:44:07,0.500,0.0,99.500,0.0,0.0,0.0,710963200.0,25038848.0,1160560640.0,2246762496.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:4096
26-09 09:44:08,0.500,0.500,99.0,0.0,0.0,0.0,710930432.0,25038848.0,1160560640.0,2246795264.0,0.0,32768.0,350.0,1527.0,0.0,3.0,java / 0:8192
26-09 09:44:09,0.500,0.0,98.500,1.0,0.0,0.0,710922240.0,25047040.0,1160560640.0,2246795264.0,0.0,20480.0,571.0,2095.0,0.0,2.0,java / 0:4096
26-09 09:44:10,0.500,0.0,99.500,0.0,0.0,0.0,710922240.0,25047040.0,1160560640.0,2246795264.0,0.0,0.0,319.0,1433.0,0.0,0.0,java / 0:4096
26-09 09:44:11,0.503,0.0,99.497,0.0,0.0,0.0,710889472.0,25047040.0,1160560640.0,2246828032.0,0.0,0.0,350.0,1461.0,0.0,0.0,java / 0:8192
26-09 09:44:12,0.498,0.0,99.502,0.0,0.0,0.0,710889472.0,25047040.0,1160560640.0,2246828032.0,0.0,0.0,241.0,939.0,0.0,0.0,java / 0:8192
26-09 09:44:13,0.0,0.503,99.497,0.0,0.0,0.0,710889472.0,25047040.0,1160560640.0,2246828032.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:8192
26-09 09:44:14,0.500,0.0,99.0,0.500,0.0,0.0,710881280.0,25055232.0,1160560640.0,2246828032.0,0.0,20480.0,350.0,1461.0,0.0,2.0,java / 0:8192
26-09 09:44:15,0.503,0.0,99.497,0.0,0.0,0.0,710848512.0,25055232.0,1160560640.0,2246860800.0,0.0,0.0,241.0,931.0,0.0,0.0,java / 0:8192
26-09 09:44:16,0.500,0.0,99.500,0.0,0.0,0.0,710848512.0,25055232.0,1160560640.0,2246860800.0,0.0,0.0,319.0,1369.0,0.0,0.0,java / 0:8192
26-09 09:44:17,0.500,0.0,99.500,0.0,0.0,0.0,710844416.0,25055232.0,1160564736.0,2246860800.0,0.0,0.0,428.0,1915.0,0.0,0.0,java / 0:8192
26-09 09:44:18,0.0,0.995,99.005,0.0,0.0,0.0,710811648.0,25055232.0,1160564736.0,2246893568.0,0.0,0.0,241.0,915.0,0.0,0.0,java / 0:8192
26-09 09:44:19,0.503,0.0,98.995,0.503,0.0,0.0,710803456.0,25063424.0,1160564736.0,2246893568.0,0.0,12288.0,2618.0,742611.0,0.0,2.0,java / 0:8192
26-09 09:44:20,1.0,0.500,98.500,0.0,0.0,0.0,710819840.0,25063424.0,1160564736.0,2246877184.0,0.0,0.0,5666.0,3677931.0,0.0,0.0,java / 0:8192
26-09 09:44:21,0.505,0.0,99.495,0.0,0.0,0.0,710787072.0,25063424.0,1160564736.0,2246909952.0,0.0,0.0,5455.0,3787705.0,0.0,0.0,java / 0:8192
26-09 09:44:22,1.0,1.0,98.0,0.0,0.0,0.0,711266304.0,25063424.0,1162231808.0,2244763648.0,0.0,0.0,1638706.0,4292653.0,0.0,0.0,java / 0:1634304
26-09 09:44:23,1.010,0.505,98.485,0.0,0.0,0.0,711397376.0,25063424.0,1166831616.0,2240032768.0,0.0,0.0,4631812.0,3959793.0,0.0,0.0,java / 0:4616192
26-09 09:44:24,0.995,1.990,95.025,1.493,0.0,0.498,711327744.0,25071616.0,1171144704.0,2235781120.0,0.0,36864.0,4376156.0,3754133.0,0.0,2.0,java / 0:4358144
26-09 09:44:25,2.020,1.010,96.970,0.0,0.0,0.0,711675904.0,25071616.0,1176010752.0,2230566912.0,0.0,0.0,4960763.0,4184572.0,0.0,0.0,java / 0:4943872
26-09 09:44:26,0.995,1.493,97.015,0.0,0.0,0.498,711954432.0,25071616.0,1180266496.0,2226032640.0,0.0,0.0,4306004.0,3766734.0,0.0,0.0,java / 0:4288512
26-09 09:44:27,1.005,1.005,97.990,0.0,0.0,0.0,711540736.0,25071616.0,1184514048.0,2222198784.0,0.0,0.0,4111600.0,3518165.0,0.0,0.0,java / 0:4100096
26-09 09:44:28,0.995,1.493,97.015,0.0,0.0,0.498,712110080.0,25071616.0,1188528128.0,2217615360.0,0.0,32768.0,4112188.0,3566848.0,0.0,7.0,java / 0:4096000
26-09 09:44:29,1.005,1.005,96.985,1.005,0.0,0.0,712040448.0,25079808.0,1193029632.0,2213175296.0,0.0,32768.0,4437022.0,3805315.0,0.0,2.0,java / 0:4419584
26-09 09:44:30,0.0,1.010,98.990,0.0,0.0,0.0,712290304.0,25079808.0,1197064192.0,2208890880.0,0.0,0.0,4109842.0,3489192.0,0.0,0.0,java / 0:4161536
26-09 09:44:31,1.0,1.0,97.500,0.0,0.0,0.500,712081408.0,25079808.0,1201655808.0,2204508160.0,0.0,0.0,4634910.0,4130410.0,0.0,0.0,java / 0:4546560
26-09 09:44:32,0.498,1.990,97.015,0.0,0.0,0.498,712380416.0,25079808.0,1206689792.0,2199175168.0,0.0,0.0,5021401.0,4297978.0,0.0,0.0,java / 0:5074944
26-09 09:44:33,1.015,0.508,98.477,0.0,0.0,0.0,712577024.0,25079808.0,1211723776.0,2193944576.0,0.0,0.0,5087935.0,4354665.0,0.0,0.0,java / 0:5005312
26-09 09:44:34,0.508,0.508,98.477,0.508,0.0,0.0,712544256.0,25088000.0,1215918080.0,2189774848.0,0.0,16384.0,4175789.0,3586501.0,0.0,2.0,java / 0:4161536
26-09 09:44:35,1.970,0.985,96.552,0.0,0.0,0.493,712781824.0,25088000.0,1220022272.0,2185433088.0,0.0,0.0,4113245.0,3553859.0,0.0,0.0,java / 0:4096000
26-09 09:44:36,0.510,0.510,98.980,0.0,0.0,0.0,713089024.0,25088000.0,1224261632.0,2180886528.0,0.0,0.0,4177217.0,3580435.0,0.0,0.0,java / 0:4161536
26-09 09:44:37,1.500,0.500,98.0,0.0,0.0,0.0,713277440.0,25088000.0,1228390400.0,2176569344.0,0.0,0.0,4240254.0,3642836.0,0.0,0.0,java / 0:4227072
26-09 09:44:38,1.508,1.005,97.487,0.0,0.0,0.0,713015296.0,25088000.0,1232646144.0,2172575744.0,0.0,32768.0,4240027.0,3771565.0,0.0,3.0,java / 0:4235264
26-09 09:44:39,0.498,1.493,96.517,0.995,0.0,0.498,713674752.0,25096192.0,1236811776.0,2167742464.0,0.0,24576.0,4241586.0,3654688.0,0.0,2.0,java / 0:4227072
26-09 09:44:40,1.508,0.503,97.990,0.0,0.0,0.0,713187328.0,25096192.0,1241100288.0,2163941376.0,0.0,0.0,4175315.0,3637631.0,0.0,0.0,java / 0:4161536
26-09 09:44:41,0.505,1.010,98.485,0.0,0.0,0.0,713392128.0,25096192.0,1245405184.0,2159431680.0,0.0,0.0,4307150.0,3691516.0,0.0,0.0,java / 0:4358144
26-09 09:44:42,0.995,0.995,97.015,0.0,0.0,0.995,713207808.0,25096192.0,1249615872.0,2155405312.0,0.0,0.0,4372292.0,3776943.0,0.0,0.0,java / 0:4292608
26-09 09:44:43,1.005,1.005,97.990,0.0,0.0,0.0,713515008.0,25096192.0,1253879808.0,2150834176.0,0.0,0.0,4178489.0,3691433.0,0.0,0.0,java / 0:4161536
26-09 09:44:44,1.005,0.503,97.487,1.005,0.0,0.0,713539584.0,25104384.0,1258131456.0,2146549760.0,0.0,24576.0,4310516.0,3712989.0,0.0,2.0,java / 0:4288512
26-09 09:44:45,0.505,0.505,98.485,0.0,0.0,0.505,714113024.0,25104384.0,1262391296.0,2141716480.0,0.0,0.0,4241100.0,3909501.0,0.0,0.0,java / 0:4227072
26-09 09:44:46,1.493,0.995,97.015,0.0,0.0,0.498,713932800.0,25104384.0,1266655232.0,2137632768.0,0.0,0.0,4243698.0,3649329.0,0.0,0.0,java / 0:4292608
26-09 09:44:47,1.005,1.005,97.990,0.0,0.0,0.0,713924608.0,25104384.0,1270833152.0,2133463040.0,0.0,0.0,4176666.0,3598529.0,0.0,0.0,java / 0:4096000
26-09 09:44:48,0.503,1.005,97.990,0.0,0.0,0.503,714477568.0,25104384.0,1274945536.0,2128797696.0,0.0,0.0,4306921.0,3779892.0,0.0,0.0,java / 0:4288512
26-09 09:44:49,0.505,1.010,97.475,1.010,0.0,0.0,714326016.0,25112576.0,1279115264.0,2124771328.0,0.0,16384.0,4112458.0,3671501.0,0.0,2.0,java / 0:4161536
26-09 09:44:50,1.005,1.005,97.990,0.0,0.0,0.0,714752000.0,25112576.0,1283170304.0,2120290304.0,0.0,0.0,4112981.0,3475422.0,0.0,0.0,java / 0:4034560
26-09 09:44:51,0.503,1.005,97.990,0.0,0.0,0.503,714461184.0,25112576.0,1287524352.0,2116227072.0,0.0,0.0,4241166.0,3688811.0,0.0,0.0,java / 0:4288512
26-09 09:44:52,0.503,1.005,98.492,0.0,0.0,0.0,714645504.0,25112576.0,1291816960.0,2111750144.0,0.0,0.0,4305061.0,3719356.0,0.0,0.0,java / 0:4292608
26-09 09:44:53,1.020,1.531,93.367,4.082,0.0,0.0,714817536.0,25116672.0,1295798272.0,2107592704.0,4096.0,15732736.0,4088644.0,3701956.0,1.0,16.0,java / 0:4009984
26-09 09:44:54,1.0,0.0,83.500,15.500,0.0,0.0,714137600.0,25124864.0,1295847424.0,2108215296.0,0.0,118067200.0,6349.0,3482506.0,0.0,119.0,java / 0:4009984
26-09 09:44:55,0.0,0.505,99.495,0.0,0.0,0.0,714072064.0,25124864.0,1295847424.0,2108280832.0,0.0,0.0,5215.0,3681889.0,0.0,0.0,java / 0:4009984
26-09 09:44:56,1.493,0.0,98.507,0.0,0.0,0.0,713908224.0,25124864.0,1295847424.0,2108444672.0,0.0,0.0,5554.0,3570049.0,0.0,0.0,java / 0:4096
26-09 09:44:57,0.503,0.503,98.995,0.0,0.0,0.0,713842688.0,25124864.0,1295847424.0,2108510208.0,0.0,0.0,5533.0,3711101.0,0.0,0.0,java / 0:4096
26-09 09:44:58,0.0,0.503,99.497,0.0,0.0,0.0,713940992.0,25124864.0,1295847424.0,2108411904.0,0.0,0.0,5263.0,3401042.0,0.0,0.0,java / 0:4096
26-09 09:44:59,0.503,0.0,99.497,0.0,0.0,0.0,713777152.0,25124864.0,1295847424.0,2108575744.0,0.0,0.0,5462.0,3570233.0,0.0,0.0,java / 0:4096
26-09 09:45:00,0.0,0.505,98.990,0.505,0.0,0.0,713830400.0,25137152.0,1295847424.0,2108510208.0,0.0,49152.0,6193.0,3685271.0,0.0,2.0,java / 0:4096
26-09 09:45:01,0.500,0.500,99.0,0.0,0.0,0.0,713830400.0,25137152.0,1295847424.0,2108510208.0,0.0,0.0,6037.0,3935101.0,0.0,0.0,java / 0:4096
26-09 09:45:02,0.503,0.0,99.497,0.0,0.0,0.0,713863168.0,25137152.0,1295847424.0,2108477440.0,0.0,0.0,6314.0,4232438.0,0.0,0.0,java / 0:4096
26-09 09:45:03,0.503,0.503,98.995,0.0,0.0,0.0,713797632.0,25137152.0,1295847424.0,2108542976.0,0.0,69632.0,6193.0,4199173.0,0.0,13.0,java / 0:4096
26-09 09:45:04,0.500,0.500,99.0,0.0,0.0,0.0,713830400.0,25137152.0,1295847424.0,2108510208.0,0.0,0.0,6217.0,4060112.0,0.0,0.0,java / 0:4096
26-09 09:45:05,0.0,0.0,98.990,1.010,0.0,0.0,713822208.0,25145344.0,1295847424.0,2108510208.0,0.0,32768.0,5642.0,3420288.0,0.0,3.0,java / 0:4096
26-09 09:45:06,0.500,0.500,99.0,0.0,0.0,0.0,713756672.0,25145344.0,1295847424.0,2108575744.0,0.0,0.0,6193.0,3697501.0,0.0,0.0,java / 0:4096
26-09 09:45:07,0.503,0.0,99.497,0.0,0.0,0.0,713822208.0,25145344.0,1295847424.0,2108510208.0,0.0,0.0,5185.0,3452917.0,0.0,0.0,java / 0:4096
26-09 09:45:08,0.500,0.500,99.0,0.0,0.0,0.0,713822208.0,25145344.0,1295847424.0,2108510208.0,0.0,32768.0,5246.0,3613826.0,0.0,3.0,java / 0:8192
26-09 09:45:09,0.0,0.503,99.497,0.0,0.0,0.0,713789440.0,25145344.0,1295847424.0,2108542976.0,0.0,0.0,5695.0,3742029.0,0.0,0.0,java / 0:4096
26-09 09:45:10,0.995,0.498,98.010,0.498,0.0,0.0,713814016.0,25153536.0,1295847424.0,2108510208.0,0.0,20480.0,5215.0,3618019.0,0.0,2.0,java / 0:4096
26-09 09:45:11,0.500,0.500,99.0,0.0,0.0,0.0,713650176.0,25153536.0,1295847424.0,2108674048.0,0.0,0.0,5822.0,3695614.0,0.0,0.0,java / 0:8192
26-09 09:45:12,0.500,0.500,99.0,0.0,0.0,0.0,713814016.0,25153536.0,1295847424.0,2108510208.0,0.0,0.0,4927.0,3382379.0,0.0,0.0,java / 0:8192
26-09 09:45:13,0.0,0.503,99.497,0.0,0.0,0.0,713809920.0,25153536.0,1295851520.0,2108510208.0,0.0,0.0,5593.0,3421509.0,0.0,0.0,java / 0:8192
26-09 09:45:14,0.500,0.500,99.0,0.0,0.0,0.0,713744384.0,25153536.0,1295851520.0,2108575744.0,0.0,0.0,5246.0,3428418.0,0.0,0.0,java / 0:8192
26-09 09:45:15,0.503,0.0,98.995,0.503,0.0,0.0,713801728.0,25161728.0,1295851520.0,2108510208.0,0.0,16384.0,6571.0,3703359.0,0.0,2.0,java / 0:8192
26-09 09:45:16,0.0,0.503,99.497,0.0,0.0,0.0,713801728.0,25161728.0,1295851520.0,2108510208.0,0.0,0.0,5137.0,3473103.0,0.0,0.0,java / 0:8192
26-09 09:45:17,0.503,0.0,99.497,0.0,0.0,0.0,713736192.0,25161728.0,1295851520.0,2108575744.0,0.0,0.0,6080.0,3766679.0,0.0,0.0,java / 0:8192
26-09 09:45:18,1.005,0.0,98.995,0.0,0.0,0.0,713834496.0,25161728.0,1295851520.0,2108477440.0,0.0,0.0,5491.0,3646023.0,0.0,0.0,java / 0:8192
26-09 09:45:19,0.0,0.500,99.500,0.0,0.0,0.0,713834496.0,25161728.0,1295851520.0,2108477440.0,0.0,0.0,5533.0,3711123.0,0.0,0.0,java / 0:8192
26-09 09:45:20,0.505,0.0,98.990,0.505,0.0,0.0,713920512.0,25169920.0,1295851520.0,2108383232.0,0.0,12288.0,5798.0,3604565.0,0.0,2.0,java / 0:8192
26-09 09:45:21,0.500,0.500,99.0,0.0,0.0,0.0,713887744.0,25169920.0,1295851520.0,2108416000.0,0.0,0.0,4939.0,3593534.0,0.0,0.0,java / 0:8192
26-09 09:45:22,0.500,0.500,99.0,0.0,0.0,0.0,713854976.0,25169920.0,1295851520.0,2108448768.0,0.0,0.0,5227.0,3494629.0,0.0,0.0,java / 0:8192
26-09 09:45:23,0.500,0.500,99.0,0.0,0.0,0.0,713920512.0,25169920.0,1295851520.0,2108383232.0,0.0,1527808.0,6272.0,3696502.0,0.0,4.0,java / 0:8192
26-09 09:45:24,0.500,0.500,99.0,0.0,0.0,0.0,713887744.0,25169920.0,1295851520.0,2108416000.0,0.0,0.0,4807.0,3414024.0,0.0,0.0,java / 0:8192
26-09 09:45:25,0.0,1.0,98.500,0.500,0.0,0.0,713846784.0,25178112.0,1295851520.0,2108448768.0,0.0,28672.0,5671.0,3498431.0,0.0,2.0,java / 0:8192
26-09 09:45:26,0.505,1.010,98.485,0.0,0.0,0.0,714641408.0,25178112.0,1299623936.0,2103881728.0,0.0,0.0,3723076.0,3734039.0,0.0,0.0,java / 0:3710976
26-09 09:45:27,0.0,1.005,98.492,0.0,0.0,0.503,714334208.0,25178112.0,1303592960.0,2100219904.0,0.0,0.0,4107334.0,3447275.0,0.0,0.0,java / 0:4096000
26-09 09:45:28,1.015,0.508,98.477,0.0,0.0,0.0,714711040.0,25178112.0,1307705344.0,2095730688.0,0.0,8192.0,4173941.0,3705712.0,0.0,2.0,java / 0:4161536
26-09 09:45:29,0.0,1.010,98.990,0.0,0.0,0.0,715145216.0,25178112.0,1312002048.0,2090999808.0,0.0,0.0,4238107.0,3642483.0,0.0,0.0,java / 0:4222976
26-09 09:45:30,0.508,0.508,98.477,0.508,0.0,0.0,715177984.0,25186304.0,1316225024.0,2086735872.0,0.0,36864.0,4238676.0,3632980.0,0.0,2.0,java / 0:4161536
26-09 09:45:31,0.995,0.995,97.512,0.0,0.0,0.498,715190272.0,25186304.0,1320394752.0,2082553856.0,0.0,0.0,4173485.0,3598090.0,0.0,0.0,java / 0:4227072
26-09 09:45:32,0.500,1.0,98.0,0.0,0.0,0.500,715161600.0,25186304.0,1324609536.0,2078367744.0,0.0,0.0,4238635.0,3753420.0,0.0,0.0,java / 0:4227072
26-09 09:45:33,0.505,1.010,98.485,0.0,0.0,0.0,715382784.0,25186304.0,1328832512.0,2073923584.0,0.0,0.0,4172426.0,2766424.0,0.0,0.0,java / 0:4161536
26-09 09:45:34,1.010,0.0,98.990,0.0,0.0,0.0,715640832.0,25186304.0,1332932608.0,2069565440.0,0.0,0.0,4102768.0,10489.0,0.0,0.0,java / 0:4096000
26-09 09:45:35,0.0,1.010,98.485,0.505,0.0,0.0,715526144.0,25194496.0,1337024512.0,2065580032.0,0.0,16384.0,4167978.0,10833.0,0.0,2.0,java / 0:4161536
26-09 09:45:36,0.508,0.0,99.492,0.0,0.0,0.0,715755520.0,25194496.0,1341280256.0,2061094912.0,0.0,0.0,4167935.0,10163.0,0.0,0.0,java / 0:4157440
26-09 09:45:37,0.500,1.0,98.500,0.0,0.0,0.0,715972608.0,25194496.0,1345363968.0,2056794112.0,0.0,0.0,4234920.0,11131.0,0.0,0.0,java / 0:4227072
26-09 09:45:38,0.505,0.0,98.990,0.0,0.0,0.505,715763712.0,25194496.0,1349447680.0,2052919296.0,0.0,73728.0,4037752.0,10413.0,0.0,13.0,java / 0:4042752
26-09 09:45:39,0.503,0.503,98.995,0.0,0.0,0.0,716165120.0,25194496.0,1353265152.0,2048700416.0,0.0,0.0,3911743.0,10913.0,0.0,0.0,java / 0:3969024
26-09 09:45:40,0.503,0.503,97.990,1.005,0.0,0.0,716206080.0,25202688.0,1357467648.0,2044448768.0,0.0,40960.0,4102360.0,10011.0,0.0,3.0,java / 0:4030464
