"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-2",,,,"User:","ubuntu"
"Cmdline:","dstat --top-io --top-bio --top-cpu --top-mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-parallel3.csv -t 1",,,,"Date:","05 Sep 2019 07:51:54 UTC"

"most expensive","most expensive","most expensive","most expensive","net/total",,"dsk/total",,"system"
"i/o process","block i/o process","cpu process","memory process","recv","send","read","writ","time"
java / 13744432:0,java / 0:4096,java / 50%,java / 2458112000%,13852976.0,19991.0,0.0,40960.0,05-09 09:03:37,
java / 10969114:0,java / 0:4096,java / 50%,java / 2458112000%,10925627.0,16500.0,0.0,4096.0,05-09 09:03:38,
java / 13281879:0,java / 0:4096,java / 50%,java / 2458112000%,13340970.0,19073.0,0.0,0.0,05-09 09:03:39,
java / 1850291:4103,java / 0:8192,java / 8%,java / 2458112000%,1401796.0,3806.0,0.0,0.0,05-09 09:03:40,
java / 20014:345,java / 0:8192,java / 1%,java / 2458112000%,272.0,4920.0,0.0,0.0,05-09 09:03:41,
java / 1133444:2790,java / 0:8192,java / 4%,java / 2458112000%,1742526.0,6207.0,0.0,114688.0,05-09 09:03:42,
java / 13744432:0,java / 0:4096,java / 51%,java / 2458112000%,13801652.0,19825.0,0.0,49152.0,05-09 09:03:43,
java / 13083642:0,java / 0:4096,java / 50%,java / 2458112000%,13102461.0,19124.0,0.0,0.0,05-09 09:03:44,
java / 12687168:0,java / 0:4096,java / 50%,java / 2458112000%,12718559.0,18107.0,0.0,0.0,05-09 09:03:45,
java / 12819326:0,java / 0:4096,java / 51%,java / 2458112000%,12864809.0,18575.0,0.0,0.0,05-09 09:03:46,
java / 13480116:0,java / 0:4096,java / 50%,java / 2457542656%,13508059.0,21236.0,0.0,8192.0,05-09 09:03:47,
java / 13546195:0,java / 0:4096,java / 50%,java / 2457542656%,13529971.0,18989.0,0.0,32768.0,05-09 09:03:48,
java / 12753247:0,java / 0:4096,java / 50%,java / 2458083328%,12802123.0,18281.0,0.0,0.0,05-09 09:03:49,
java / 13215800:0,java / 0:4096,java / 50%,java / 2458083328%,13167983.0,19542.0,0.0,0.0,05-09 09:03:50,
java / 13678353:0,java / 0:4096,java / 50%,java / 2458083328%,13782607.0,19517.0,0.0,0.0,05-09 09:03:51,
java / 14339279:3127,java / 0:4096,java / 50%,java / 2458083328%,14405306.0,23518.0,0.0,12288.0,05-09 09:03:52,
java / 13622318:6512,java / 0:8192,java / 50%,java / 2458083328%,14238129.0,24471.0,0.0,32768.0,05-09 09:03:53,
java / 13414037:0,java / 0:8192,java / 50%,java / 2458083328%,13466336.0,15821.0,0.0,0.0,05-09 09:03:54,
java / 14074827:0,java / 0:8192,java / 50%,java / 2458083328%,14053725.0,16715.0,0.0,0.0,05-09 09:03:55,
java / 14999933:0,java / 0:8192,java / 50%,java / 2457489408%,14994880.0,17268.0,0.0,0.0,05-09 09:03:56,
java / 13612274:0,java / 0:8192,java / 50%,java / 2457489408%,13163006.0,15269.0,0.0,16384.0,05-09 09:03:57,
java / 12579525:6244,java / 0:12288,java / 50%,java / 2458030080%,12993957.0,20109.0,0.0,98304.0,05-09 09:03:58,
java / 13546195:0,java / 0:12288,java / 50%,java / 2458030080%,13646158.0,16370.0,0.0,4096.0,05-09 09:03:59,
java / 12422852:0,java / 0:12288,java / 50%,java / 2458300416%,12436881.0,15059.0,0.0,0.0,05-09 09:04:00,
java / 1932949:3927,java / 0:12288,java / 8%,java / 2458300416%,951899.0,2312.0,0.0,0.0,05-09 09:04:01,
java / 20014:345,java / 0:16384,java / 0%,java / 2458300416%,746.0,6800.0,0.0,61440.0,05-09 09:04:02,
java / 11366648:11366887,java / 11780096:8192,java / 22%,java / 2458300416%,286321.0,280581.0,12046336.0,0.0,05-09 09:04:03,
java / 13737984:13744432,java / 13762560:0,java / 49%,java / 2458570752%,163.0,889.0,13500416.0,0.0,05-09 09:04:04,
java / 13144107:13150148,java / 12976128:0,java / 49%,java / 2458570752%,404.0,1572.0,13238272.0,77824.0,05-09 09:04:05,
java / 12349440:12356773,java / 12451840:0,java / 50%,java / 2458570752%,163.0,881.0,12451840.0,0.0,05-09 09:04:06,
java / 11821056:11828141,java / 11796480:0,java / 50%,java / 2458570752%,163.0,881.0,11534336.0,0.0,05-09 09:04:07,
java / 14266411:14273491,java / 14286848:0,java / 50%,java / 2458570752%,272.0,1440.0,14286848.0,0.0,05-09 09:04:08,
java / 14135296:14140906,java / 14024704:0,java / 49%,java / 2458570752%,163.0,881.0,14286848.0,0.0,05-09 09:04:09,
java / 12615680:12621089,java / 12713984:0,java / 50%,java / 2458570752%,163.0,881.0,12713984.0,0.0,05-09 09:04:10,
java / 11558955:11564252,java / 11534336:0,java / 49%,java / 2458570752%,272.0,1440.0,11272192.0,12288.0,05-09 09:04:11,
java / 11956224:11960299,java / 11816960:0,java / 51%,java / 2458570752%,463.0,4204.0,12079104.0,8192.0,05-09 09:04:12,
java / 8515591:8523679,java / 8126464:0,java / 50%,java / 2458570752%,229.0,1013.0,7864320.0,0.0,05-09 09:04:13,
java / 14668070:14671264,java / 15187968:0,java / 49%,java / 2458570752%,10876.0,7572.0,15187968.0,0.0,05-09 09:04:14,
java / 13078528:13083642,java / 13238272:0,java / 49%,java / 2457538560%,163.0,881.0,13238272.0,0.0,05-09 09:04:15,
java / 13803520:13810511,java / 13762560:0,java / 50%,java / 2457538560%,163.0,881.0,14024704.0,57344.0,05-09 09:04:16,
java / 14266411:14273491,java / 14286848:0,java / 50%,java / 2457538560%,404.0,2774.0,14024704.0,143360.0,05-09 09:04:17,
java / 14200832:14206985,java / 14286848:0,java / 49%,java / 2457468928%,163.0,881.0,14548992.0,0.0,05-09 09:04:18,
java / 14266368:14273064,java / 14286848:0,java / 50%,java / 2458279936%,163.0,881.0,14024704.0,0.0,05-09 09:04:19,
java / 13803563:13810938,java / 13631488:0,java / 50%,java / 2458279936%,272.0,1440.0,13893632.0,0.0,05-09 09:04:20,
java / 13737984:13744432,java / 13762560:0,java / 50%,java / 2458279936%,163.0,947.0,13762560.0,8192.0,05-09 09:04:21,
java / 14532608:14537380,java / 14438400:0,java / 49%,java / 2458279936%,517.0,4842.0,14438400.0,12288.0,05-09 09:04:22,
java / 9044018:9052738,java / 8650752:0,java / 51%,java / 2458279936%,272.0,1440.0,8388608.0,0.0,05-09 09:04:23,
java / 18497663:18502677,java / 19120128:0,java / 49%,java / 2458279936%,143568.0,7376.0,19382272.0,0.0,05-09 09:04:24,
java / 14462976:14471301,java / 14548992:0,java / 50%,java / 2458279936%,163.0,881.0,14548992.0,0.0,05-09 09:04:25,
java / 14004267:14009175,java / 13893632:0,java / 50%,java / 2458279936%,272.0,1440.0,13631488.0,0.0,05-09 09:04:26,
java / 14528512:14537380,java / 14548992:0,java / 50%,java / 2458279936%,205.0,923.0,14811136.0,73728.0,05-09 09:04:27,
java / 14200832:14206985,java / 14024704:0,java / 49%,java / 2458279936%,163.0,881.0,14024704.0,0.0,05-09 09:04:28,
java / 13738027:13744859,java / 13762560:0,java / 50%,java / 2458279936%,272.0,1440.0,13762560.0,0.0,05-09 09:04:29,
java / 10899456:10903035,java / 11141120:0,java / 49%,java / 2458279936%,163.0,881.0,10878976.0,0.0,05-09 09:04:30,
java / 12681216:12687168,java / 12582912:0,java / 50%,java / 2458279936%,163.0,881.0,12582912.0,0.0,05-09 09:04:31,
java / 12283947:12291121,java / 12079104:16384,java / 50%,java / 2458279936%,704.0,6163.0,12079104.0,122880.0,05-09 09:04:32,
java / 10104964:10110317,java / 9830400:4096,java / 49%,java / 2458279936%,1100.0,87921.0,9830400.0,0.0,05-09 09:04:33,
java / 14668027:14670837,java / 15187968:0,java / 49%,java / 2458279936%,10833.0,53792.0,15187968.0,0.0,05-09 09:04:34,
java / 14069803:14075254,java / 14286848:0,java / 50%,java / 2458279936%,272.0,1440.0,14286848.0,0.0,05-09 09:04:35,
java / 14065664:14074827,java / 14024704:0,java / 50%,java / 2458279936%,163.0,881.0,14024704.0,0.0,05-09 09:04:36,
java / 14266368:14273064,java / 14286848:0,java / 50%,java / 2458279936%,163.0,881.0,14286848.0,118784.0,05-09 09:04:37,
java / 13873195:13877017,java / 13762560:0,java / 49%,java / 2458279936%,314.0,1506.0,13762560.0,0.0,05-09 09:04:38,
java / 14000128:14008748,java / 14024704:0,java / 50%,java / 2458279936%,163.0,857.0,14286848.0,0.0,05-09 09:04:39,
java / 13606912:13612274,java / 13631488:0,java / 49%,java / 2458279936%,163.0,881.0,13369344.0,0.0,05-09 09:04:40,
java / 12615723:12621516,java / 12713984:0,java / 50%,java / 2458279936%,272.0,1440.0,12713984.0,0.0,05-09 09:04:41,
java / 13144064:13149721,java / 12865536:0,java / 50%,java / 2458279936%,463.0,4204.0,12865536.0,0.0,05-09 09:04:42,
java / 11091975:11100760,java / 10747904:0,java / 49%,java / 2458279936%,163.0,881.0,10747904.0,53248.0,05-09 09:04:43,
java / 13148330:13150705,java / 13746176:0,java / 49%,java / 2458279936%,144193.0,8616.0,13746176.0,0.0,05-09 09:04:44,
java / 12414976:12422852,java / 12451840:0,java / 50%,java / 2458279936%,217.0,1519.0,12451840.0,0.0,05-09 09:04:45,
java / 13144064:13149721,java / 12976128:0,java / 49%,java / 2458279936%,163.0,881.0,13238272.0,0.0,05-09 09:04:46,
java / 14266411:14273491,java / 14286848:0,java / 50%,java / 2458279936%,404.0,2774.0,14286848.0,8192.0,05-09 09:04:47,
java / 13737984:13744432,java / 13762560:0,java / 50%,java / 2458279936%,163.0,881.0,13500416.0,61440.0,05-09 09:04:48,
java / 13869056:13876590,java / 13893632:0,java / 50%,java / 2457681920%,163.0,881.0,13893632.0,0.0,05-09 09:04:49,
java / 13013035:13017990,java / 12976128:0,java / 49%,java / 2458222592%,272.0,1440.0,13238272.0,0.0,05-09 09:04:50,
java / 13606912:13612274,java / 13762560:0,java / 50%,java / 2458222592%,163.0,881.0,13762560.0,0.0,05-09 09:04:51,
java / 13471744:13480116,java / 13389824:0,java / 50%,java / 2458222592%,505.0,4246.0,13127680.0,0.0,05-09 09:04:52,
java / 11821099:11828568,java / 11534336:0,java / 50%,java / 2458222592%,272.0,1440.0,11796480.0,12288.0,05-09 09:04:53,
java / 12615814:12621134,java / 12566528:0,java / 50%,java / 2458222592%,144084.0,7991.0,12566528.0,4096.0,05-09 09:04:54,
java / 12816384:12819326,java / 12976128:0,java / 49%,java / 2458222592%,163.0,881.0,12713984.0,0.0,05-09 09:04:55,
java / 12546091:12555437,java / 12451840:0,java / 50%,java / 2458222592%,272.0,1440.0,12713984.0,0.0,05-09 09:04:56,
java / 14004224:14008748,java / 13938688:0,java / 49%,java / 2458173440%,163.0,881.0,13938688.0,126976.0,05-09 09:04:57,
java / 13275136:13281879,java / 13107200:0,java / 49%,java / 2458173440%,163.0,881.0,12845056.0,0.0,05-09 09:04:58,
java / 9033732:9040916,java / 8708096:0,java / 50%,java / 2458173440%,272.0,1440.0,8708096.0,81920.0,05-09 09:04:59,
java / 16515199:16520307,java / 16891904:0,java / 49%,java / 2458173440%,10251.0,6530.0,16891904.0,4096.0,05-09 09:05:00,
java / 12877824:12885405,java / 12845056:0,java / 49%,java / 2458173440%,163.0,881.0,12845056.0,0.0,05-09 09:05:01,
java / 12681259:12687595,java / 12713984:16384,java / 50%,java / 2458173440%,704.0,6097.0,12713984.0,61440.0,05-09 09:05:02,
java / 13737984:13744432,java / 13656064:0,java / 49%,java / 2458173440%,163.0,889.0,13393920.0,0.0,05-09 09:05:03,
java / 13074229:13081384,java / 12517376:0,java / 49%,java / 2458173440%,163.0,881.0,12779520.0,0.0,05-09 09:05:04,
java / 14401706:14406206,java / 14663680:0,java / 49%,java / 2458173440%,10466.0,7089.0,14663680.0,65536.0,05-09 09:05:05,
java / 13737984:13744432,java / 13762560:0,java / 49%,java / 2458173440%,163.0,881.0,13762560.0,0.0,05-09 09:05:06,
java / 13606912:13612274,java / 13467648:0,java / 49%,java / 2458173440%,163.0,947.0,13729792.0,12288.0,05-09 09:05:07,
java / 14131243:14141333,java / 14155776:0,java / 50%,java / 2458173440%,326.0,2078.0,13893632.0,0.0,05-09 09:05:08,
java / 12880361:496,java / 5173248:0,java / 49%,java / 2458173440%,812317.0,3626.0,5173248.0,0.0,05-09 09:05:09,
java / 12555010:0,java / 5173248:0,java / 50%,java / 2458173440%,12471453.0,17765.0,0.0,0.0,05-09 09:05:10,
java / 12488931:0,java / 5173248:0,java / 50%,java / 2458173440%,12628670.0,18534.0,0.0,86016.0,05-09 09:05:11,
java / 11828277:3127,java / 5173248:0,java / 50%,java / 2458173440%,11864229.0,20152.0,0.0,0.0,05-09 09:05:12,
java / 12753247:0,java / 5173248:0,java / 50%,java / 2458173440%,12847349.0,18547.0,0.0,0.0,05-09 09:05:13,
java / 13427681:6246,java / 0:12288,java / 51%,java / 2458443776%,13437069.0,25300.0,0.0,0.0,05-09 09:05:14,
java / 14273064:0,java / 0:12288,java / 49%,java / 2458443776%,14351807.0,20231.0,0.0,0.0,05-09 09:05:15,
java / 11762062:0,java / 0:12288,java / 43%,java / 2458443776%,12313752.0,15755.0,0.0,0.0,05-09 09:05:16,
java / 14339143:0,java / 0:16384,java / 51%,java / 2458443776%,14271270.0,18368.0,0.0,258048.0,05-09 09:05:17,
java / 14339143:0,java / 0:16384,java / 50%,java / 2458443776%,14357067.0,16571.0,0.0,0.0,05-09 09:05:18,
java / 18825340:18833072,java / 19513344:0,java / 49%,java / 2458443776%,1255.0,1361.0,19513344.0,0.0,05-09 09:05:19,
java / 12681259:12687595,java / 12582912:0,java / 50%,java / 2458443776%,272.0,1440.0,12845056.0,0.0,05-09 09:05:20,
java / 12746752:12753247,java / 12648448:0,java / 50%,java / 2458443776%,163.0,881.0,12386304.0,0.0,05-09 09:05:21,
java / 13011175:13017563,java / 12611584:0,java / 50%,java / 2458443776%,463.0,4204.0,12611584.0,86016.0,05-09 09:05:22,
java / 11656971:11658888,java / 12042240:0,java / 49%,java / 2458443776%,10598.0,7221.0,12042240.0,0.0,05-09 09:05:23,
java / 12550269:12555752,java / 12451840:4096,java / 50%,java / 2458443776%,1274.0,75571.0,12451840.0,0.0,05-09 09:05:24,
java / 12283904:12290694,java / 12382208:0,java / 50%,java / 2458443776%,163.0,31777.0,12382208.0,0.0,05-09 09:05:25,
java / 12087339:12092884,java / 11796480:0,java / 50%,java / 2458443776%,272.0,1440.0,12058624.0,0.0,05-09 09:05:26,
java / 8241117:8246521,java / 7917568:0,java / 50%,java / 2458443776%,163.0,881.0,7655424.0,0.0,05-09 09:05:27,
java / 12278871:496,java / 7917568:0,java / 50%,java / 2458443776%,10024942.0,16024.0,0.0,57344.0,05-09 09:05:28,
java / 11299509:0,java / 7917568:0,java / 50%,java / 2458443776%,11252477.0,17354.0,0.0,0.0,05-09 09:05:29,
java / 14339143:0,java / 7917568:0,java / 50%,java / 2458443776%,14409913.0,20615.0,0.0,0.0,05-09 09:05:30,
java / 13083642:0,java / 7917568:0,java / 51%,java / 2458443776%,13167705.0,19769.0,0.0,0.0,05-09 09:05:31,
java / 8422126:7109,java / 0:8192,java / 33%,java / 2458443776%,7839139.0,17266.0,0.0,0.0,05-09 09:05:32,
java / 43:345,java / 0:8192,java / 0%,java / 2458443776%,163.0,4361.0,0.0,0.0,05-09 09:05:33,
java / 3778:345,java / 0:8192,kworker/u4:0 / 0%,java / 2458443776%,163.0,865.0,0.0,0.0,05-09 09:05:34,
java / 20014:345,java / 0:8192,java / 0%,java / 2458443776%,272.0,1416.0,0.0,45056.0,05-09 09:05:35,
java / 43:345,java / 0:8192,kworker/u4:0 / 0%,java / 2458443776%,229.0,931.0,0.0,0.0,05-09 09:05:36,
java / 3778:345,java / 0:8192,java / 0%,java / 2458443776%,163.0,857.0,0.0,0.0,05-09 09:05:37,
java / 802913:2400,java / 0:8192,java / 5%,java / 2458443776%,1416821.0,6584.0,0.0,0.0,05-09 09:05:38,
java / 10440482:0,java / 0:8192,java / 51%,java / 2458443776%,10308079.0,15847.0,0.0,0.0,05-09 09:05:39,
java / 12488931:0,java / 0:8192,java / 50%,java / 2458443776%,12628702.0,17897.0,0.0,16384.0,05-09 09:05:40,
java / 13017563:0,java / 0:8192,java / 50%,java / 2458443776%,13000326.0,18876.0,0.0,0.0,05-09 09:05:41,
java / 13810647:3127,java / 0:8192,java / 49%,java / 2458185728%,13921777.0,24172.0,0.0,0.0,05-09 09:05:42,
java / 14008748:0,java / 0:8192,java / 50%,java / 2458185728%,14086235.0,20245.0,0.0,0.0,05-09 09:05:43,
java / 13281879:0,java / 0:8192,java / 50%,java / 2458185728%,13187868.0,19518.0,0.0,0.0,05-09 09:05:44,
java / 14140906:0,java / 0:8192,java / 50%,java / 2458185728%,14270036.0,19667.0,0.0,12288.0,05-09 09:05:45,
java / 14273064:0,java / 0:8192,java / 50%,java / 2458185728%,14364224.0,20207.0,0.0,0.0,05-09 09:05:46,
java / 12356773:0,java / 0:16384,java / 50%,java / 2458185728%,12305521.0,19184.0,0.0,61440.0,05-09 09:05:47,
java / 13347958:0,java / 0:4096,java / 50%,java / 2458185728%,13428869.0,18977.0,0.0,0.0,05-09 09:05:48,
java / 13622318:6505,java / 0:16384,java / 50%,java / 2458185728%,13709026.0,26736.0,0.0,0.0,05-09 09:05:49,
java / 14735617:0,java / 0:4096,java / 50%,java / 2458185728%,14700362.0,21120.0,0.0,61440.0,05-09 09:05:50,
java / 14339143:0,java / 0:4096,java / 50%,java / 2458185728%,14430948.0,19955.0,0.0,0.0,05-09 09:05:51,
java / 14867911:3127,java / 0:4096,java / 50%,java / 2458107904%,14922431.0,24478.0,0.0,16384.0,05-09 09:05:52,
java / 14669538:0,java / 0:4096,java / 50%,java / 2458107904%,14645619.0,21350.0,0.0,0.0,05-09 09:05:53,
java / 14405222:0,java / 0:4096,java / 50%,java / 2458107904%,14452102.0,20711.0,0.0,0.0,05-09 09:05:54,
java / 14537380:0,java / 0:4096,java / 50%,java / 2458107904%,14539977.0,20591.0,0.0,45056.0,05-09 09:05:55,
java / 14537380:0,java / 0:4096,java / 50%,java / 2458107904%,14654731.0,20898.0,0.0,0.0,05-09 09:05:56,
java / 14206985:0,java / 0:4096,java / 49%,java / 2458107904%,14090475.0,19823.0,0.0,147456.0,05-09 09:05:57,
java / 12763114:6361,java / 0:12288,java / 50%,java / 2458107904%,12943123.0,25113.0,0.0,0.0,05-09 09:05:58,
java / 11960299:0,java / 0:12288,java / 50%,java / 2458107904%,11939682.0,17580.0,0.0,0.0,05-09 09:05:59,
java / 13876590:0,java / 0:12288,java / 50%,java / 2458107904%,13951273.0,19469.0,0.0,57344.0,05-09 09:06:00,
java / 13149721:0,java / 0:12288,java / 50%,java / 2458107904%,13261199.0,18965.0,0.0,0.0,05-09 09:06:01,
java / 12026514:3127,java / 0:12288,java / 50%,java / 2458107904%,12010179.0,21883.0,0.0,0.0,05-09 09:06:02,
java / 11167351:0,java / 0:12288,java / 51%,java / 2458107904%,11269849.0,16201.0,0.0,0.0,05-09 09:06:03,
java / 13215800:0,java / 0:12288,java / 49%,java / 2458107904%,13173956.0,19765.0,262144.0,24576.0,05-09 09:06:04,
java / 12290694:0,java / 0:12288,java / 50%,java / 2458107904%,12383597.0,18336.0,0.0,0.0,05-09 09:06:05,
java / 13414037:0,java / 0:12288,java / 50%,java / 2458107904%,13468253.0,19217.0,0.0,0.0,05-09 09:06:06,
java / 13017563:0,java / 0:12288,java / 50%,java / 2458107904%,12984752.0,19367.0,0.0,8192.0,05-09 09:06:07,
java / 13546195:0,java / 0:12288,java / 50%,java / 2458107904%,13597904.0,22140.0,0.0,0.0,05-09 09:06:08,
java / 11628792:11631203,java / 11911168:4096,java / 43%,java / 2458107904%,3383301.0,38979.0,11915264.0,81920.0,05-09 09:06:09,
java / 14331904:14339143,java / 14286848:0,java / 50%,java / 2458378240%,163.0,1057.0,14286848.0,0.0,05-09 09:06:10,
java / 13738027:13744859,java / 13762560:0,java / 51%,java / 2458378240%,272.0,1440.0,13762560.0,0.0,05-09 09:06:11,
java / 13475840:13480116,java / 13500416:0,java / 49%,java / 2458378240%,463.0,4204.0,13500416.0,0.0,05-09 09:06:12,
java / 13275136:13281879,java / 13238272:0,java / 50%,java / 2458378240%,229.0,947.0,13500416.0,0.0,05-09 09:06:13,
java / 13606955:13612701,java / 13631488:0,java / 49%,java / 2458378240%,338.0,1506.0,13369344.0,0.0,05-09 09:06:14,
java / 14000128:14008748,java / 14024704:0,java / 51%,java / 2458378240%,163.0,881.0,14024704.0,331776.0,05-09 09:06:15,
java / 14397440:14405222,java / 14286848:0,java / 49%,java / 2458378240%,163.0,947.0,14548992.0,0.0,05-09 09:06:16,
java / 14467115:14471728,java / 14438400:16384,java / 49%,java / 2458378240%,458.0,3412.0,14176256.0,61440.0,05-09 09:06:17,
java / 12677127:12686656,java / 12189696:0,java / 49%,java / 2458378240%,229.0,1211.0,12189696.0,0.0,05-09 09:06:18,
java / 12951803:12952783,java / 13615104:0,java / 50%,java / 2458378240%,11781.0,6686.0,13877248.0,0.0,05-09 09:06:19,
java / 14463019:14471728,java / 14548992:0,java / 49%,java / 2458378240%,272.0,1440.0,14286848.0,61440.0,05-09 09:06:20,
java / 14401536:14405222,java / 14286848:0,java / 49%,java / 2458378240%,163.0,881.0,14286848.0,0.0,05-09 09:06:21,
java / 13737984:13744432,java / 13762560:0,java / 50%,java / 2458378240%,463.0,4204.0,13762560.0,0.0,05-09 09:06:22,
java / 12546091:12555437,java / 12713984:0,java / 50%,java / 2458378240%,272.0,1440.0,12976128.0,0.0,05-09 09:06:23,
java / 13541376:13546195,java / 13369344:0,java / 50%,java / 2457522176%,163.0,881.0,13107200.0,0.0,05-09 09:06:24,
java / 13078528:13083642,java / 12976128:0,java / 50%,java / 2458062848%,163.0,881.0,13238272.0,12288.0,05-09 09:06:25,
java / 13275179:13282306,java / 13500416:0,java / 50%,java / 2458062848%,272.0,1440.0,13500416.0,4096.0,05-09 09:06:26,
java / 13209600:13215800,java / 13127680:0,java / 50%,java / 2458062848%,163.0,881.0,13127680.0,8192.0,05-09 09:06:27,
java / 13144064:13149721,java / 12845056:0,java / 49%,java / 2458062848%,163.0,881.0,12845056.0,0.0,05-09 09:06:28,
java / 13275313:13282351,java / 13484032:0,java / 49%,java / 2458062848%,144193.0,8562.0,13484032.0,0.0,05-09 09:06:29,
java / 13275136:13281879,java / 13238272:0,java / 50%,java / 2458062848%,163.0,881.0,13238272.0,0.0,05-09 09:06:30,
java / 13275136:13281879,java / 13500416:0,java / 50%,java / 2458062848%,163.0,881.0,13500416.0,65536.0,05-09 09:06:31,
java / 13275179:13282306,java / 13238272:0,java / 50%,java / 2458062848%,746.0,6139.0,13238272.0,356352.0,05-09 09:06:32,
java / 14397440:14405222,java / 14286848:0,java / 49%,java / 2457456640%,163.0,881.0,14286848.0,0.0,05-09 09:06:33,
java / 14794752:14801696,java / 14680064:0,java / 51%,java / 2457997312%,163.0,881.0,14680064.0,0.0,05-09 09:06:34,
java / 14401579:14405649,java / 14548992:0,java / 50%,java / 2457997312%,272.0,1440.0,14286848.0,0.0,05-09 09:06:35,
java / 14266368:14273064,java / 14286848:0,java / 50%,java / 2457997312%,229.0,1195.0,14286848.0,24576.0,05-09 09:06:36,
java / 14200832:14206985,java / 14176256:0,java / 49%,java / 2457997312%,163.0,881.0,14176256.0,8192.0,05-09 09:06:37,
java / 11157554:11167266,java / 10616832:0,java / 50%,java / 2457997312%,272.0,1440.0,10616832.0,0.0,05-09 09:06:38,
java / 16384251:16388891,java / 17154048:0,java / 49%,java / 2457997312%,10251.0,6596.0,17154048.0,0.0,05-09 09:06:39,
